dataset,scale,seed,raw_uniform_distance,normalized_uniform_distance,raw_weighted_distance,raw_uniform_dot,normalized_uniform_dot,qa_normalized_distance_dot_mismatch,h_base,magnitude,reliability,primitive
coil2000,standardized,1,0.6663232506387538,0.6477307068875519,0.665739443391302,0.6477307068875519,0.6477307068875519,0,1.9328083880161169,0.018592543751201895,-0.000583807247451773,0.018592543751201895
coil2000,standardized,2,0.6375663230722484,0.6493116424748148,0.6513568473459084,0.6493116424748148,0.6493116424748148,0,2.1326830953566374,-0.011745319402566401,0.01379052427366001,-0.011745319402566401
coil2000,standardized,3,0.6640556018063019,0.6699904134816721,0.6644592446832664,0.6699904134816721,0.6699904134816721,0,1.8079640145127316,-0.005934811675370244,0.0004036428769645939,-0.005934811675370244
coil2000,standardized,4,0.6651877598309821,0.6643154092550945,0.6569685817487902,0.6643154092550945,0.6643154092550945,0,1.8901947309094147,0.0008723505758876371,-0.008219178082191858,0.0008723505758876371
coil2000,standardized,5,0.6085242312116299,0.649828850178079,0.6090231294779584,0.649828850178079,0.649828850178079,0,1.7762369723069353,-0.0413046189664491,0.0004988982663285402,-0.0413046189664491
coil2000,standardized,6,0.6543251811594203,0.6607789855072463,0.659080615942029,0.6607789855072463,0.6607789855072463,0,2.086795432786376,-0.006453804347826053,0.004755434782608758,-0.006453804347826053
coil2000,standardized,7,0.7241120886282177,0.7150374714890844,0.7164956011730206,0.7150374714890844,0.7150374714890844,0,1.798052330398078,0.009074617139133379,-0.007616487455197163,0.009074617139133379
coil2000,standardized,8,0.6536972512582269,0.6635049683830172,0.6741515034197961,0.6635049683830172,0.6635049683830172,0,2.7111675232805945,-0.009807717124790338,0.020454252161569264,-0.009807717124790338
coil2000,standardized,9,0.6211812970664269,0.6386984376756211,0.6307182196245926,0.6386984376756211,0.6386984376756211,0,2.1002916751442786,-0.01751714060919418,0.009536922558165739,-0.01751714060919418
coil2000,standardized,10,0.635305433119765,0.6423334999469865,0.635305433119765,0.6423334999469865,0.6423334999469865,0,2.10842935656794,-0.0070280668272215685,0.0,-0.0070280668272215685
coil2000,standardized,11,0.6576718421982499,0.640809794018,0.6539252977489556,0.640809794018,0.640809794018,0,2.17650058842203,0.016862048180249944,-0.0037465444492943423,0.016862048180249944
coil2000,standardized,12,0.6093196457326893,0.6473429951690821,0.6151771336553945,0.6473429951690821,0.6473429951690821,0,1.642468549264065,-0.03802334943639285,0.00585748792270524,-0.03802334943639285
coil2000,standardized,13,0.673992673992674,0.6867216117216117,0.6912087912087912,0.6867216117216117,0.6867216117216117,0,2.083276095448313,-0.012728937728937684,0.017216117216117155,-0.012728937728937684
coil2000,standardized,14,0.6933550852514379,0.6649421712138333,0.7060253659527467,0.6649421712138333,0.6649421712138333,0,2.81712502321342,0.028412914037604597,0.012670280701308823,0.028412914037604597
coil2000,standardized,15,0.6679602888086642,0.6799939831528279,0.6769554753309266,0.6799939831528279,0.6799939831528279,0,2.1266653915105524,-0.012033694344163681,0.008995186522262388,-0.012033694344163681
