dataset,target_heterogeneity,measured_heterogeneity,seed,draw,weighted,uniform_l2,gain
credit,1.5,6.703618088425614,16,1,0.6410416845735196,0.6418700898602838,-0.0008284052867642
credit,1.5,6.649852318815354,16,2,0.6420650561814241,0.6428980574484633,-0.000833001267039224
credit,1.5,6.564661880521567,16,3,0.6404975043827106,0.6434842465116106,-0.002986742128900044
credit,1.5,6.348513062505945,16,4,0.6363757970195794,0.6401023307102918,-0.003726533690712408
credit,1.5,6.020596932455706,16,5,0.6409208989866428,0.6404141316878972,0.0005067672987456584
credit,1.5,6.48085538708941,16,6,0.6374923783327107,0.6418142930471205,-0.004321914714409791
credit,1.5,6.0346236259885675,16,7,0.6391111309643125,0.644610019785292,-0.005498888820979486
credit,1.5,5.872707377503021,16,8,0.6410278966326945,0.6431724455340053,-0.002144548901310772
credit,1.5,6.483362394623285,16,9,0.6371575974537302,0.6421444779458259,-0.004986880492095613
credit,1.5,6.200181293940115,16,10,0.6358224248682203,0.6391905527287141,-0.003368127860493786
credit,1.5,6.644433969861704,16,11,0.6415674808432286,0.6442332300339731,-0.002665749190744582
credit,1.5,5.879793926278636,16,12,0.6393067423353159,0.6428888654879132,-0.0035821231525973163
credit,1.5,6.6920289053326565,16,13,0.6305703482511328,0.6422560715721526,-0.011685723321019803
credit,1.5,6.041323034667335,16,14,0.6368924013287383,0.6387441782234069,-0.0018517768946686441
credit,1.5,6.178238913671645,16,15,0.6368503924563998,0.6434422376392723,-0.00659184518287248
credit,1.5,6.450928320748719,16,16,0.6396927240471848,0.6442936228274116,-0.0046008987802268475
credit,1.5,6.277297413244734,16,17,0.6421582658866509,0.6440238307221446,-0.001865564835493716
credit,1.5,6.031889568165133,16,18,0.6441446163090214,0.6424792588248063,0.0016653574842151464
credit,1.5,5.807004665678101,16,19,0.6381947570024598,0.6396139473326462,-0.0014191903301864484
credit,1.5,6.039311255106169,17,0,0.6537186076405188,0.6321667660312227,0.02155184160929613
credit,1.5,6.521611316999616,17,1,0.6550025793931403,0.6313573897154218,0.02364518967771856
credit,1.5,6.397105230519867,17,2,0.6458106188430999,0.6309293991312146,0.014881219711885274
credit,1.5,6.29051578370679,17,3,0.6489877313128651,0.6314597913811986,0.01752793993166657
credit,1.5,6.595243720691485,17,4,0.6507042896299687,0.631264180010195,0.019440109619773716
credit,1.5,6.462147179987366,17,5,0.6518950516773634,0.6319015699062307,0.019993481771132693
credit,1.5,6.684634685789522,17,6,0.6445030221392402,0.6293106464996128,0.015192375639627387
credit,1.5,6.401689990053016,17,7,0.6440940605259962,0.6338367194957129,0.010257341030283307
credit,1.5,6.4308056757470755,17,8,0.6523092543207456,0.6312083831970317,0.02110087112371395
credit,1.5,6.250071650976097,17,9,0.6515136659457696,0.6335157265575575,0.017997939388212147
credit,1.5,6.3467743342682965,17,10,0.6534442195549768,0.6344695134114736,0.01897470614350316
credit,1.5,6.051412638406072,17,11,0.6482899486233911,0.6273334880377921,0.02095646058559897
credit,1.5,6.234450493978538,17,12,0.6478107572062954,0.6306642030062226,0.017146554200072828
credit,1.5,6.605515968312779,17,13,0.6482899486233911,0.6328133478878084,0.015476600735582657
credit,1.5,6.226964646836157,17,14,0.6480805493115624,0.6333483361180674,0.014732213193495047
credit,1.5,6.412334575814551,17,15,0.6487921199418616,0.6298082218378083,0.01898389810405332
credit,1.5,6.697215517222038,17,16,0.6507134815905189,0.6320085675522825,0.018704914038236375
credit,1.5,6.652351322072043,17,17,0.6553839651247341,0.6309293991312146,0.024454565993519473
credit,1.5,6.276278987193933,17,18,0.6466429750602759,0.6318969739259557,0.01474600113432023
credit,1.5,6.521722033633171,17,19,0.6504811023773152,0.6324923549496531,0.0179887474276621
credit,1.5,6.120306753126872,18,0,0.6548253519432369,0.6363764420694424,0.01844890987379444
credit,1.5,5.828109363240369,18,1,0.6527320038748146,0.6369672271128648,0.01576477676194976
credit,1.5,6.2406153425752455,18,2,0.6551975457142807,0.6373394208839086,0.01785812483037208
credit,1.5,6.526394619042312,18,3,0.6557417259050896,0.6354088672747014,0.02033285863038825
credit,1.5,6.591244270958346,18,4,0.6600308237077112,0.6372370192181318,0.02279380448957935
credit,1.5,6.406966816847081,18,5,0.6554581458589976,0.6322921475983745,0.023165998260623155
credit,1.5,6.472297473274842,18,6,0.6549277536090137,0.6351436711497095,0.019784082459304186
credit,1.5,6.340993309957887,18,7,0.653750779502444,0.6394931617457693,0.014257617756674668
credit,1.5,6.261439241762406,18,8,0.6546297405722334,0.6371858183852435,0.01744392218698998
credit,1.5,6.240821387231341,18,9,0.6571326953037628,0.637669605782614,0.019463089521148835
credit,1.5,5.81371004077314,18,10,0.6551791617931806,0.6369718230931398,0.018207338700040765
credit,1.5,6.5996099453200685,18,11,0.6521786317234555,0.6387487742036819,0.013429857519773547
credit,1.5,6.440232881315911,18,12,0.6567513095721691,0.637939397887881,0.018811911684288085
credit,1.5,6.04774760708454,18,13,0.653066784753795,0.6343296988536336,0.018737085900161432
credit,1.5,6.145762828479287,18,14,0.6568117023656075,0.6371254255918051,0.019686276773802414
credit,1.5,6.276398596118095,18,15,0.6560397389418698,0.6336831169970478,0.02235662194482202
credit,1.5,6.256189887433481,18,16,0.6523460221629458,0.6354692600681398,0.01687676209480604
credit,1.5,6.088821229740534,18,17,0.6511408271248629,0.6384185893049765,0.01272223781988635
credit,1.5,6.321186089447231,18,18,0.6498620964023796,0.6368090286339247,0.013053067768454829
credit,1.5,6.228490364260033,18,19,0.6535321882300654,0.6369672271128648,0.016564961117200627
credit,1.5,6.324082413846898,19,0,0.6478855829904222,0.6372790280904701,0.010606554899952103
credit,1.5,5.789050139237993,19,1,0.6467086088838525,0.635613670606255,0.011094938277597555
credit,1.5,6.329347734758568,19,2,0.6472015882417731,0.6381396052391595,0.009061983002613627
credit,1.5,6.4501214040463095,19,3,0.6510718874207375,0.6380884044062711,0.01298348301446639
credit,1.5,6.001902530433805,19,4,0.6435078714628488,0.6350274815431076,0.008480389919741205
credit,1.5,6.171920881329401,19,5,0.6429407113706649,0.6383490045509881,0.0045917068196768
credit,1.5,6.34574496000331,19,6,0.6489877313128651,0.6377674114681158,0.01122031984474936
credit,1.5,6.664074055916183,19,7,0.6479085628917972,0.636581245400996,0.011327317490801181
credit,1.5,6.619044607671207,19,8,0.6421871318680273,0.6363718460891675,0.005815285778859813
credit,1.5,6.640700022431229,19,9,0.6432938761707454,0.6385813837641917,0.004712492406553692
credit,1.5,5.9641233419145125,19,10,0.6404935534522989,0.639441960912881,0.0010515925394178893
credit,1.5,6.627552117720019,19,11,0.6459038285483265,0.6329669503864735,0.01293687816185296
credit,1.5,6.245714102797977,19,12,0.6401771564944185,0.6363764420694424,0.0038007144249760927
credit,1.5,6.3997652452505145,19,13,0.6464663926602356,0.635613670606255,0.01085272205398069
credit,1.5,6.325850850583696,19,14,0.6454200411509561,0.6400793508089168,0.005340690342039323
credit,1.5,6.337234524022945,19,15,0.6451640369865141,0.6421260940247258,0.003037942961788387
credit,1.5,6.433492925382441,19,16,0.6452474096813277,0.63712082961153,0.008126580069797606
credit,1.5,6.623298703783606,19,17,0.6478947749509721,0.6356694674194183,0.01222530753155382
credit,1.5,6.300119839673023,19,18,0.6446848455694185,0.6346506917917889,0.010034153777629617
credit,1.5,6.1205491799377345,19,19,0.6377444315667407,0.6348600911036175,0.002884340463123136
credit,2.0,6.207589717218255,0,0,0.6453498113471043,0.6366554261352595,0.008694385211844846
credit,2.0,6.043645754440106,0,1,0.647619741815567,0.6391347559155507,0.00848498590001634
credit,2.0,6.542901154223801,0,2,0.6480943372523875,0.6416423066273552,0.006452030625032301
credit,2.0,6.562331468057632,0,3,0.644879811890559,0.6365346405483827,0.008345171342176272
credit,2.0,6.593226272395415,0,4,0.6414887041286901,0.6378927930352676,0.003595911093422499
credit,2.0,6.354344826286679,0,5,0.6447170174313437,0.6377811994089408,0.00693581802240284
credit,2.0,6.5232277716881395,0,6,0.6437868555286659,0.6395115456668694,0.004275309861796472
credit,2.0,6.190536662099598,0,7,0.6442286340536981,0.6324503460773148,0.011778287976383361
credit,2.0,6.301269677859396,0,8,0.6454660009537062,0.6385859797444667,0.006880021209239473
credit,2.0,6.190237148149127,0,9,0.6471687713299847,0.6361716387378891,0.01099713259209567
credit,2.0,6.2942878632990595,0,10,0.6436982418037143,0.6386417765576301,0.005056465246084163
credit,2.0,6.00875621779199,0,11,0.6407863254589409,0.6376230009300006,0.0031633245289403034
credit,2.0,6.395740330507238,0,12,0.6429308743602515,0.6349342718378809,0.007996602522370666
credit,2.0,6.443735941030379,0,13,0.6435728602365623,0.6351994679628729,0.008373392273689495
credit,2.0,6.175646098227527,0,14,0.6446940375299686,0.6424470869628811,0.002246950567087458
credit,2.0,6.303163846403195,0,15,0.6496106882182127,0.640800113399766,0.008810574818446715
credit,2.0,6.323423258737338,0,16,0.6498246835103162,0.638218381953698,0.011606301556618237
credit,2.0,6.337469856914906,0,17,0.6481967389181643,0.6399257483102516,0.008270990607912698
credit,2.0,6.745937967060399,0,18,0.6471641753497097,0.6333293071471041,0.013834868202605599
credit,2.0,6.493329182757171,0,19,0.6426748701958098,0.6379439938681559,0.004730876327653899
credit,2.0,6.301308935459642,1,0,0.6451870168878893,0.6334041329312308,0.011782883956658496
credit,2.0,6.494044329784556,1,1,0.6439634379287063,0.630301201195729,0.013662236732977284
credit,2.0,5.850690323772124,1,2,0.6404417075695472,0.6329249415141351,0.007516766055412072
credit,2.0,6.295771178733844,1,3,0.6468011735392161,0.6349204838970559,0.011880689642160158
credit,2.0,6.3107758502672295,1,4,0.6458939915379134,0.6319015699062307,0.013992421631682683
credit,2.0,6.522349537332246,1,5,0.6452749855629778,0.6314177825088602,0.01385720305411764
credit,2.0,6.4999217818594435,1,6,0.6473545456905752,0.6285708549378002,0.018783690752774973
credit,2.0,6.409370004161134,1,7,0.6483037365642161,0.6338833243483263,0.014420412215889855
credit,2.0,5.950684087309177,1,8,0.6482617276918777,0.633031939160187,0.015229788531690769
credit,2.0,6.536058151720029,1,9,0.644610019785292,0.6384093973444265,0.0062006224408655
credit,2.0,6.259200850930543,1,10,0.6433772488655589,0.6339437171417647,0.009433531723794242
credit,2.0,5.929479766928875,1,11,0.648973298322177,0.6339483131220398,0.015024985200137175
credit,2.0,6.160569083685444,1,12,0.6487317271484232,0.6290592383154459,0.019672488832977342
credit,2.0,6.417119808606329,1,13,0.647619741815567,0.6313665816759717,0.016253160139595324
credit,2.0,6.400045780789631,1,14,0.6472803649563116,0.6316363737812387,0.01564399117507287
credit,2.0,6.215305923350784,1,15,0.6453307823761412,0.6334599297443941,0.011870852631747031
credit,2.0,6.229936350102691,1,16,0.6440008508207695,0.632222562844386,0.011778287976383472
credit,2.0,6.308318333782398,1,17,0.6462937611906072,0.6334087289115058,0.012885032279101427
credit,2.0,6.18168617736951,1,18,0.6422468796116025,0.6341065116009799,0.008140368010622678
credit,2.0,6.027284055041145,1,19,0.6441170404273713,0.629217436794386,0.014899603632985259
credit,2.0,5.991852668024075,2,0,0.6591334787168217,0.6378606211733424,0.021272857543479295
credit,2.0,6.336671134361869,2,1,0.6473407577497501,0.6399027684088765,0.007437989340873585
credit,2.0,6.252980681317413,2,2,0.649108516899742,0.6385629998430916,0.01054551705665041
credit,2.0,6.056399376991247,2,3,0.6486897182760849,0.6363580581483425,0.01233166012774245
credit,2.0,6.259367719630606,2,4,0.6499178932155429,0.6418471099589087,0.00807078325663424
credit,2.0,6.332198477142698,2,5,0.6479781476457858,0.6374884274022987,0.010489720243487044
credit,2.0,6.847219944053819,2,6,0.647875745980009,0.6410331376628328,0.006842608317176202
credit,2.0,6.668515473409049,2,7,0.6515038289353565,0.6430240840654784,0.008479744869878125
credit,2.0,5.902978376812147,2,8,0.6514808490339814,0.6380188196522827,0.013462029381698715
credit,2.0,5.784703469374438,2,9,0.6520716340774038,0.6421123060839007,0.009959327993503075
credit,2.0,6.447684331476981,2,10,0.6467735976575659,0.6390513832207372,0.007722214436828745
credit,2.0,6.319058252292538,2,11,0.6510344745286742,0.640381959825972,0.010652514702702232
credit,2.0,6.698949174894448,2,12,0.6442194420931481,0.6389351936141354,0.005284248479012654
credit,2.0,5.695493662042399,2,13,0.6480713573510124,0.6378094203404541,0.01026193701055833
credit,2.0,5.7136240874796345,2,14,0.6475639450024036,0.6393165793457292,0.008247365656674388
credit,2.0,6.192547943370257,2,15,0.650885468010284,0.6394281729720559,0.011457295038228121
credit,2.0,6.184960521680949,2,16,0.6444610132669017,0.6386142006759801,0.0058468125909216795
credit,2.0,6.460049494787178,2,17,0.6461453997220803,0.6388373879286335,0.007308011793446756
credit,2.0,6.0149333151717865,2,18,0.6528718184326546,0.6379630228391193,0.014908795593535307
credit,2.0,6.170263715472957,2,19,0.6507738743839573,0.6383536005312631,0.012420273852694175
credit,2.0,6.731864121369354,3,0,0.638339812590438,0.6239003714035849,0.014439441186853141
credit,2.0,6.571001592814289,3,1,0.6408841311444426,0.625110162421943,0.0157739687224997
credit,2.0,6.289757440371252,3,2,0.636427642902331,0.626472910889103,0.009954732013228051
credit,2.0,6.282935649488068,3,3,0.6405769261471124,0.6265195157417163,0.014057410405396098
credit,2.0,6.073473083345783,3,4,0.6375068113233988,0.6271057048048635,0.010401106518535319
credit,2.0,6.635663898300793,3,5,0.6382978037180997,0.6260961211377841,0.01220168258031562
credit,2.0,6.260262270380101,3,6,0.6438426523418292,0.6241563755680268,0.019686276773802414
credit,2.0,6.278375240389251,3,7,0.6335065345970075,0.6255053360943618,0.00800119850264569
credit,2.0,6.623707369188736,3,8,0.6382649868063113,0.6290454503746208,0.00921953643169049
credit,2.0,5.93306792569317,3,9,0.6354692600681398,0.6257613402588037,0.009707919809336052
credit,2.0,6.082409801626853,3,10,0.6305243884483825,0.626621917407493,0.003902471040889588
credit,2.0,6.129772314262211,3,11,0.6393441552273793,0.6254403473206483,0.013903807906730958
credit,2.0,6.68301999930332,3,12,0.6357482441339568,0.6279754739141028,0.007772770219854008
credit,2.0,6.242342359537412,3,13,0.6379814067602193,0.627589492202234,0.010391914557985271
credit,2.0,6.075177187043505,3,14,0.6399073643891515,0.6270590999522502,0.012848264436901347
credit,2.0,6.793708267336561,3,15,0.6365300445681077,0.6238865834627598,0.012643461105347864
credit,2.0,5.977175493210181,3,16,0.6424424909826061,0.6270078991193618,0.015434591863244251
credit,2.0,6.277829372454047,3,17,0.6393769721391676,0.6282452660193698,0.011131706119797746
credit,2.0,5.8941856436633735,3,18,0.6403353549733586,0.6274962824970074,0.012839072476351188
credit,2.0,5.872511060424409,3,19,0.635632054527355,0.6256123337404136,0.010019720786941466
credit,2.0,6.351658222205705,4,0,0.6388045710168453,0.6395023537063195,-0.0006977826894741801
credit,2.0,6.378122513041361,4,1,0.6462057925155187,0.6366974350075978,0.009508357507920895
credit,2.0,6.280043319543669,4,2,0.6371300215720801,0.6395489585589328,-0.0024189369868526933
credit,2.0,6.24959747831699,4,3,0.6395351706181077,0.6336877129773228,0.00584745764078487
credit,2.0,5.921905809646151,4,4,0.6422101117694023,0.6342318931681318,0.00797821860127057
credit,2.0,6.67030365027517,4,5,0.6413817064826381,0.634664479732614,0.0067172267500241745
credit,2.0,6.723140545452798,4,6,0.6418005051062954,0.6376092129891755,0.0041912921171198825
credit,2.0,6.5932010433987065,4,7,0.6395023537063195,0.6393349632668293,0.00016739043949021148
credit,2.0,6.338519666010553,4,8,0.6408145463904542,0.6350274815431076,0.00578706484734659
credit,2.0,6.092809281416064,4,9,0.6382420069049363,0.6379951947010444,0.0002468122038918885
credit,2.0,5.852206680177922,4,10,0.6384093973444265,0.6375114073036738,0.0008979900407526387
credit,2.0,6.181664678749332,4,11,0.6334363047931559,0.6369160262799765,-0.0034797214868205195
credit,2.0,6.410644105832368,4,12,0.6371254255918051,0.6368044326536497,0.0003209929381553511
credit,2.0,6.6330475504772775,4,13,0.6370696287786417,0.636167042757614,0.0009025860210276626
credit,2.0,6.668317830265908,4,14,0.6427634839207614,0.634929675857606,0.007833808063155479
credit,2.0,6.363962191997618,4,15,0.6382374109246612,0.6369718230931398,0.0012655878315214197
credit,2.0,6.275966428435542,4,16,0.6366232542733343,0.6373998136773471,-0.0007765594040127777
credit,2.0,6.033177832774357,4,17,0.6402283573273069,0.6326689373496933,0.007559419977613557
credit,2.0,5.901755062496835,4,18,0.6407771334983908,0.637939397887881,0.0028377356105098173
credit,2.0,5.938341687165548,4,19,0.6364926316760444,0.6368044326536497,-0.00031180097760530323
credit,2.0,6.2974475850398015,5,0,0.643814431410316,0.6278960521497012,0.01591837926061479
credit,2.0,6.435433127007977,5,1,0.6475173401497902,0.6352040639431479,0.012313276206642354
credit,2.0,5.63163290758495,5,2,0.6444472253260767,0.6315523560365621,0.012894869289514554
credit,2.0,6.277167994875585,5,3,0.6459169714392885,0.6311197694720798,0.014797201967208684
credit,2.0,6.315471791772519,5,4,0.6468569703523794,0.6279564449431396,0.01890052540923981
credit,2.0,6.358197762646842,5,5,0.6451541999761009,0.6314919632431237,0.013662236732977173
credit,2.0,6.364250189873609,5,6,0.6418700898602838,0.6303707859497174,0.011499303910566416
credit,2.0,6.149307912519126,5,7,0.644763622283957,0.6334363047931559,0.01132731749080107
credit,2.0,6.110533808602602,5,8,0.6459451923708017,0.6288078301312789,0.01713736223952278
credit,2.0,5.846449750426692,5,9,0.6452611976221527,0.6313941575576218,0.013867040064530878
credit,2.0,6.334276090470668,5,10,0.6438702282234794,0.6283844355273468,0.015485792696132594
credit,2.0,5.887381151726773,5,11,0.6432190503866186,0.6352506687957613,0.007968381590857332
credit,2.0,6.019356730266437,5,12,0.6446658165984553,0.6334829096457693,0.01118290695268609
credit,2.0,6.156006336213418,5,13,0.6450005974774358,0.6278356593562628,0.017164938121172924
credit,2.0,6.08165353495818,5,14,0.6477175475010688,0.6314545503510602,0.016262997150008562
credit,2.0,6.11371977644893,5,15,0.6427260710286982,0.628007645776028,0.014718425252670198
credit,2.0,6.404548659613138,5,16,0.6493363001326706,0.6277844585233745,0.02155184160929613
credit,2.0,6.285026553750305,5,17,0.6476893265695556,0.6265516876036414,0.02113763896591414
credit,2.0,6.033836213942333,5,18,0.6459123754590135,0.6284822412128486,0.017430134246164908
credit,2.0,6.3427157064836726,5,19,0.6498804803234797,0.6295706015944664,0.020309878729013242
credit,2.0,6.425030089027603,6,0,0.6520112412839654,0.6460384020760285,0.0059728392079368975
credit,2.0,6.33933607315642,6,1,0.6539975917063359,0.646094198889192,0.007903392817143917
credit,2.0,6.197255206819168,6,2,0.6486759303352598,0.652648631180001,-0.003972700844741217
credit,2.0,6.531183748092363,6,3,0.6463311740826705,0.6493783090050089,-0.0030471349223384347
credit,2.0,5.755382200410476,6,4,0.654829947923512,0.6536628108273554,0.0011671370961565675
credit,2.0,6.327036991131841,6,5,0.6517644290800735,0.6481783549970642,0.0035860740830092608
credit,2.0,6.296017620551708,6,6,0.6539417948931725,0.6472153761825981,0.006726418710574444
credit,2.0,5.869086464866696,6,7,0.648564336708933,0.6466803879523392,0.0018839487565938118
credit,2.0,6.710662111691073,6,8,0.655509346691886,0.6465917742273875,0.008917572464498535
credit,2.0,5.856426105071474,6,9,0.6495502954247743,0.6510948673221126,-0.0015445718973383649
credit,2.0,6.657887904299604,6,10,0.6548115640024118,0.6474293714747017,0.0073821925277101075
credit,2.0,6.472871410906225,6,11,0.6512576617813277,0.6485689326892081,0.0026887290921195905
credit,2.0,5.960024902880011,6,12,0.6475081481892402,0.6481921429378893,-0.0006839947486491083
credit,2.0,6.358675186703729,6,13,0.6509458608037224,0.6507180775707938,0.00022778323292860225
credit,2.0,6.312904199978489,6,14,0.6485689326892081,0.6461499957023553,0.0024189369868528043
credit,2.0,6.795760857961434,6,15,0.6484107342102678,0.6499736900287063,-0.0015629558184384607
credit,2.0,5.779440009028312,6,16,0.6545975687103083,0.6523834350550091,0.002214133655299211
credit,2.0,6.35937235351437,6,17,0.6540579844997743,0.6510856753615626,0.0029723091382116706
credit,2.0,6.425592631161658,6,18,0.6516482394734716,0.6458710116365383,0.005777227836933352
credit,2.0,6.308000525948715,6,19,0.650615675905017,0.6449080328220722,0.005707643082944802
credit,2.0,6.230686639806813,7,0,0.6506760686984554,0.6469409880970561,0.0037350806013992655
credit,2.0,6.14152247545431,7,1,0.6558349356103164,0.6437684716075659,0.012066464002750465
credit,2.0,5.966900251595054,7,2,0.6480989332326625,0.6422101117694023,0.0058888214632601965
credit,2.0,6.054520384237971,7,3,0.6509458608037224,0.6443638526312632,0.006582008172459242
credit,2.0,6.701076635991899,7,4,0.6507876623247824,0.6484993479352196,0.0022883143895627844
credit,2.0,6.781394118549683,7,5,0.6479873396063357,0.6456058155115463,0.0023815240947894223
credit,2.0,6.224899961106923,7,6,0.6471497423590216,0.6415681258930916,0.005581616465929917
credit,2.0,6.253718733755284,7,7,0.6461775715840055,0.6406005510983506,0.005577020485654893
credit,2.0,6.230358026835766,7,8,0.6486339214629215,0.6444242454247017,0.004209676038219867
credit,2.0,6.663518320461113,7,9,0.6470197648115947,0.6476433667668053,-0.0006236019552106065
credit,2.0,6.157309487608422,7,10,0.6492805033195073,0.6443126517983748,0.004967851521132438
credit,2.0,6.459421364059257,7,11,0.6513600634471045,0.6436660699417891,0.007693993505315411
credit,2.0,6.2789700916551565,7,12,0.6555651435050494,0.6479085628917972,0.00765658061325214
credit,2.0,6.316182418414885,7,13,0.6506668767379054,0.6408657472233426,0.0098011295145628
credit,2.0,6.799177093519616,7,14,0.6483267164655913,0.6492949363101954,-0.0009682198446041568
credit,2.0,6.3656791962131205,7,15,0.6508526510984958,0.6395259786575578,0.01132667244093799
credit,2.0,6.355258067387321,7,16,0.649396692926109,0.6406517519312389,0.00874494099487011
credit,2.0,6.053944679667103,7,17,0.6509786777155108,0.6494761146905107,0.0015025630250000699
credit,2.0,6.293348436336159,7,18,0.6551463448813922,0.6418333220180836,0.013313022863308599
credit,2.0,6.4939122802631015,7,19,0.6504062765931885,0.6426472943141597,0.007758982279028825
credit,2.0,6.468711525002266,8,0,0.6388052160667085,0.6279478980324528,0.010857318034255714
credit,2.0,6.737473416150218,8,1,0.6368884503983263,0.6280502996982296,0.008838150700096747
credit,2.0,6.381449181211268,8,2,0.6402053774259318,0.6332649634232539,0.006940414002677864
credit,2.0,6.358762876908159,8,3,0.6383772254825013,0.629613255516668,0.008763969965833285
credit,2.0,6.477376468077734,8,4,0.6406005510983506,0.6329485664653736,0.007651984632977005
credit,2.0,6.7077329371855186,8,5,0.6353812913930513,0.6277851035732376,0.007596187819813749
credit,2.0,6.430296928102627,8,6,0.6367630688311745,0.6290224704732457,0.007740598357928841
credit,2.0,6.343816901440323,8,7,0.6351252872286094,0.6271989145100902,0.007926372718519148
credit,2.0,6.790240096801933,8,8,0.6365070646667326,0.6288688679745805,0.007638196692152044
credit,2.0,6.049482687544086,8,9,0.6433962778365221,0.6322507837758994,0.011145494060622707
credit,2.0,5.938576301175251,8,10,0.6389305976338604,0.6308972272692894,0.008033370364570969
credit,2.0,6.515287738986575,8,11,0.6344695134114736,0.62551976908505,0.008949744326423592
credit,2.0,6.670999614169354,8,12,0.6343671117456968,0.6335905523416843,0.0007765594040125556
credit,2.0,6.048179336210204,8,13,0.6383864174430514,0.6298226548284965,0.008563762614554826
credit,2.0,6.246813326160304,8,14,0.6407265777153657,0.6310692136890547,0.00965736402631101
credit,2.0,5.816365976473588,8,15,0.6406891648233023,0.6304134398719189,0.010275724951383403
credit,2.0,6.366586014159602,8,16,0.6321949869627359,0.6329019616127601,-0.000706974650024228
credit,2.0,6.303215255490329,8,17,0.6390842001325254,0.6307390287903493,0.00834517134217616
credit,2.0,6.052472252367466,8,18,0.6386142006759801,0.634232538217995,0.004381662457985103
credit,2.0,5.967857737335331,8,19,0.6306550110456726,0.6270407160311501,0.003614295014522484
credit,2.0,6.425546416760546,9,0,0.6565051424181404,0.6274076687720557,0.029097473646084726
credit,2.0,5.8514031096754735,9,1,0.6540953973918376,0.6295568136536414,0.024538583738196285
credit,2.0,6.278133951262983,9,2,0.6557607548760529,0.629235820715486,0.026524934160566893
credit,2.0,6.290218219093998,9,3,0.6594636636155271,0.6276170680838842,0.03184659553164293
credit,2.0,6.171142288792293,9,4,0.6525042206418858,0.6236489632194181,0.02885525742246775
credit,2.0,6.286504223691831,9,5,0.6614080051655593,0.6276308560247092,0.03377714914085006
credit,2.0,6.15228926463747,9,6,0.6546257896418215,0.6239049673838599,0.030720822257961578
credit,2.0,6.234340887482801,9,7,0.6479689556852357,0.6250911334509797,0.02287782223425605
credit,2.0,6.253523459818006,9,8,0.6554351659576225,0.6260121033931074,0.0294230625645151
credit,2.0,6.348602354086721,9,9,0.6554351659576225,0.6283148507733584,0.027120315184264165
credit,2.0,5.999716743935211,9,10,0.6510948673221126,0.6310081758457531,0.020086691476359553
credit,2.0,6.252364371577871,9,11,0.6578961118168136,0.6274588696049441,0.030437242211869497
credit,2.0,6.256555406455842,9,12,0.6525698544654626,0.6256911104549521,0.02687874401051049
credit,2.0,6.41005692858273,9,13,0.6582866895089574,0.6295568136536414,0.028729875855316056
credit,2.0,6.249637456467391,9,14,0.6529092313247179,0.6278402553365379,0.02506897598818003
credit,2.0,5.9594764124068895,9,15,0.6494249138576224,0.6242443442431154,0.025180569614506987
credit,2.0,6.1627783083020145,9,16,0.6567703385431323,0.6240723578233502,0.03269798071978203
credit,2.0,6.3193937903992,9,17,0.6513692554076547,0.6260029114325574,0.025366343975097294
credit,2.0,6.272757453778532,9,18,0.658221700735244,0.625956306579944,0.03226539415529994
credit,2.0,5.8397325912673885,9,19,0.6534908244075903,0.6268680845615218,0.026622739846068555
credit,2.0,6.154474113589675,10,0,0.6391905527287141,0.6230489862154457,0.01614156651326837
credit,2.0,6.052747285028996,10,1,0.6395673424800329,0.6266632812299682,0.012904061250064713
credit,2.0,6.1124580369431705,10,2,0.6385347789115783,0.6271982694602272,0.011336509451351118
credit,2.0,6.069228653769467,10,3,0.6345292611550488,0.623635175278593,0.010894085876455795
credit,2.0,6.476497904248913,10,4,0.6416560945681802,0.6275658672509958,0.014090227317184345
credit,2.0,6.646146342885692,10,5,0.6403347099234955,0.6278914561694262,0.012443253754069294
credit,2.0,6.229003449274036,10,6,0.6472567400050733,0.6234769767996529,0.023779763205420412
credit,2.0,6.739795082894759,10,7,0.6402047323760686,0.6264866988299279,0.013718033546140651
credit,2.0,6.295255558260226,10,8,0.6470105728510446,0.625951710599669,0.021058862251375543
credit,2.0,6.032709431244161,10,9,0.6402047323760686,0.6240165610101868,0.0161881713658818
credit,2.0,6.577070770368562,10,10,0.6373669967655586,0.6314827712825736,0.0058842254829850615
credit,2.0,6.320849133469705,10,11,0.6370414078471284,0.6301338107562386,0.006907597090889728
credit,2.0,5.988385658452076,10,12,0.6453865791893045,0.625137738303593,0.02024884088571155
credit,2.0,6.29736733972957,10,13,0.6345758660076622,0.625686514474677,0.008889351532985201
credit,2.0,6.211983373585826,10,14,0.6375901840182123,0.6241189626759636,0.013471221342248763
credit,2.0,6.606967928129465,10,15,0.6381251722484713,0.6258959137865057,0.012229258461965653
credit,2.0,6.162771518545542,10,16,0.6419678955457855,0.6228212029825171,0.019146692563268397
credit,2.0,6.433785856547636,10,17,0.6387441782234069,0.6227745981299037,0.015969580093503244
credit,2.0,6.3054590950130125,10,18,0.6344176675287221,0.6257981081010038,0.008619559427718304
credit,2.0,6.063245768192315,10,19,0.6381901610221847,0.6261099090786091,0.012080251943575648
credit,2.0,6.694275267877498,11,0,0.6415727218733667,0.6260495162851707,0.015523205588195976
credit,2.0,6.138049260681402,11,1,0.6486621423944348,0.6284592613114734,0.02020288108296131
credit,2.0,6.656689035118016,11,2,0.6497971076286662,0.6221838130864814,0.027613294542184752
